"date","MPCP00XXS","MPCP02XXS","MPCP03XXS","MPCP04XXS","MPCP05XXS","MPCP07XXS","MPCP08XXS","MPCP09XXS","MPCP11XXS","MPCP12XXS","MPCP13XXS","MPCP14XXS","MPCP15XXS","MPCPNRXXS","MPCPXXXXS","MPCT00XXS","MPCT01XXS","MPCT02XXS","MPCT03XXS","MPCT04XXS","MPCT05XXS","MPCT06XXS","MPCT07XXS","MPCT08XXS","MPCT09XXS","MPCT10XXS","MPCT11XXS","MPCT12XXS","MPCT13XXS","MPCT14XXS","MPCT15XXS","MPCT20IXS","MPCTNRXXS","MPCTXXXXS","MPCV00XXS","MPCV01XXS","MPCV02XXS","MPCV03XXS","MPCV04XXS","MPCV05XXS","MPCV06XXS","MPCV08XXS","MPCV09XXS","MPCV10XXS","MPCV11XXS","MPCV20IXS","MPCVNRXXS","MPCVXXXXS","PBAMUSCON","PBAMUSCONS","PBCADCON","PBCADCONS","PBCOMCON","PBCOMCONS","PBEDUCON","PBEDUCONS","PBHLTHCON","PBHLTHCONS","PBHWYCON","PBHWYCONS","PBNRESCON","PBNRESCONS","PBOFCON","PBOFCONS","PBPSCON","PBPSCONS","PBPWRCON","PBPWRCONS","PBRESCON","PBRESCONS","PBSWGCON","PBSWGCONS","PBTRANSCON","PBTRANSCONS","PBWSCON","PBWSCONS","PLODGCON","PLODGCONS","PNRESCON","PNRESCONS","PRAMUSCON","PRAMUSCONS","PRCMUCON","PRCMUCONS","PRCOMCON","PRCOMCONS","PREDUCON","PREDUCONS","PRHLTHCON","PRHLTHCONS","PRMFGCON","PRMFGCONS","PROFCON","PROFCONS","PRPWRCON","PRPWRCONS","PRRELCON","PRRELCONS","PRRESCON","PRRESCONS","PRTRANSCON","PRTRANSCONS","TLAMUSCON","TLAMUSCONS","TLCADCON","TLCADCONS","TLCMUCON","TLCMUCONS","TLCOMCON","TLCOMCONS","TLEDUCON","TLEDUCONS","TLHLTHCON","TLHLTHCONS","TLHWYCON","TLHWYCONS","TLLODGCON","TLLODGCONS","TLMFGCON","TLMFGCONS","TLNRESCON","TLNRESCONS","TLOFCON","TLOFCONS","TLPBLCON","TLPBLCONS","TLPRVCON","TLPRVCONS","TLPSCON","TLPSCONS","TLPWRCON","TLPWRCONS","TLRELCON","TLRELCONS","TLRESCON","TLRESCONS","TLSWDCON","TLSWDCONS","TLTRANSCON","TLTRANSCONS","TLWSCON","TLWSCONS","TTLCON","TTLCONS"
2016-07-01,1.1,0,-14.1,1,-5.1,-2.5,-6,1.8,-18,-0.5,-1.6,-7,-13,-3.3,-3.2,0.6,-0.6,2.2,2.3,2.1,-3.3,-1.9,-2.4,-4.2,-4.1,0.8,-0.5,-0.6,-1.4,-6.9,-11.9,0.8,-0.7,-0.2,0.6,-1.2,2.5,3.1,2.4,3.5,-1.9,-2.7,-14.7,1,1.6,0.9,1,0.8,969,10883,585,7134,230,2769,7583,71543,744,8895,9832,90699,28187,285921,679,8043,634,7801,820,9786,551,6393,2035,22537,2743,30795,1219,13680,2261,27074,38901,457055,1086,12697,1736,21555,6619,75859,1920,20977,2693,32082,6901,82522,5309,61558,8717,103474,337,3845,44136,475371,1229,14301,2055,23580,601,7325,1748,21694,6849,78628,9504,92520,3437,40977,9846,90847,2305,27604,6958,83209,67088,742976,5988,69600,28738,292314,83037,932425,643,7920,9536,113260,337,3845,44687,481763,2074,23013,3972,45096,1235,13858,111775,1224739
2016-08-01,3.5,4,7.6,-0.4,2.4,-3.1,-0.7,-5.8,-15.7,-1.1,4.1,-4.1,2.6,-0.6,-0.5,0.7,-1.3,2,1.8,-0.2,0.9,5.1,-3.2,0.1,-7.2,1.7,1.4,-1.1,3.7,-4,1.1,-3.4,-0.2,0.1,0.7,-0.9,1.8,1.5,-0.1,-4.4,5.1,0.8,-10.2,1.4,3,-3.7,0,0.3,996,10810,682,7317,270,2979,7619,73285,770,8862,10533,89681,29235,284192,741,8362,672,7557,747,8249,607,6618,2202,23466,2677,29002,1202,13113,2307,26831,39661,457185,1105,12803,1889,21864,6964,77032,1830,20062,2780,32048,6890,79504,5441,62649,8868,106559,376,4043,44312,478473,1130,12838,2101,23613,690,7403,1905,22057,7233,80011,9449,93347,3549,40910,10550,89858,2342,27257,6964,80394,68896,741378,6182,71011,29842,290810,83972,935659,681,7668,9615,114808,376,4043,44918,485091,2236,23855,3806,41840,1219,13302,113814,1226469
2016-09-01,-5,-0.9,0.5,3.2,-1.9,6.7,-1.3,5.3,0.7,3.5,-1.3,6,7.3,1.7,1.5,0.4,3.8,0.3,0.7,3.8,-0.5,-6.9,6.6,-0.1,3.4,2.9,0.5,3.5,-1.4,5.8,6.7,-4.5,0.8,0.6,0.4,4,0.5,0.7,3.9,4.6,-6.9,0.9,-0.9,3.4,0.5,-4.5,0.3,0.4,994,10668,840,7848,293,2994,6525,71864,841,9145,10530,92813,28730,289006,773,8287,778,8061,737,8309,589,6287,2157,23156,2880,30549,1266,13906,2395,27892,40078,458586,1149,12915,1971,22601,6939,77551,1732,20992,2943,33302,6771,75906,5583,62956,9033,107117,356,3763,43306,480518,1122,12725,2143,23583,844,7896,1980,22707,7232,80545,8257,92856,3784,42447,10547,92980,2429,28292,6846,76807,68808,747591,6356,71243,29319,295293,83384,939103,787,8172,9770,115425,356,3763,43895,486805,2194,23526,4002,43274,1282,14077,112703,1234396
2016-10-01,15.4,-5.7,2.1,-2.6,-2.3,1.5,6.2,0.1,-0.4,4.5,-0.4,-3.8,-10,0.3,0.6,3.8,-1.9,-0.7,0.5,-3.9,-1.9,-8,1.4,5.4,-1.7,1.3,-1.6,4.4,-0.2,-2.7,-10,-1.9,-0.5,1.2,3.6,-1.8,0,0.4,-4.3,-0.6,-8,4.7,-5.9,1.2,-1.6,-1.5,-1,1.4,1042,11329,589,7061,256,3056,5843,70237,744,8906,10035,96951,26917,289933,681,7818,709,8183,717,8278,644,7253,2205,23068,2814,30567,1193,13380,2315,27383,39601,453914,1174,13527,1962,22875,6982,77869,1702,20871,2785,31878,6476,74735,5565,62947,9123,105350,316,3463,44566,497911,1108,11979,2216,24856,593,7109,1973,23010,7237,80926,7545,91109,3528,40784,10049,97107,2346,27755,6526,75324,66518,743847,6246,70765,27561,297186,84167,951825,719,8289,9840,113629,316,3463,45210,505164,2240,23477,3922,42547,1222,13698,111728,1249011
2016-11-01,-6.7,14.3,5.9,0.1,0.7,-1.1,-1,-1.1,-10.7,-0.4,-1.9,10.3,13,0.6,0.5,1.2,3.9,3.6,1.9,0.5,0.9,11.3,-1,1.2,-0.3,1.6,4.3,-0.3,-2.1,9.7,13,3.1,2.1,1.7,1.3,4,2.2,1.8,0.6,1.8,11.3,3,2,1.6,5.5,3.1,3.1,2.1,956,11221,671,7980,281,3236,5425,70715,728,8912,8245,96609,24191,291793,746,8939,699,8092,617,7390,574,6768,1918,22630,2573,30221,1241,14754,2401,28490,39849,467822,1162,13927,2140,23247,6687,79236,1660,21246,2746,32079,6479,77062,5510,64358,9547,111150,323,3854,41923,504344,1109,12218,2118,25148,675,8031,2150,23367,6968,82472,7085,91961,3474,40991,8261,96771,2430,28836,6531,77691,64040,759615,6256,73296,24765,298561,81773,972167,709,8203,10164,118540,323,3854,42498,511112,1948,22984,3682,42438,1267,15032,106538,1270727
2016-12-01,2,-3.3,2.5,1.5,-0.2,10.7,3.4,4.3,1.5,-3.9,-3.8,-4.9,-6.5,-1.1,-1,2,-2,-0.7,4.7,1.6,0,-2.7,10.7,-0.3,4.3,4.2,0.4,-3.9,-3.8,-4.5,-6.5,-4.6,-0.3,0.7,2,-2.2,-0.3,4.8,1.7,0.8,-2.7,-3.3,4.3,3.9,0.3,-4.8,0.3,1.2,877,11603,624,7463,269,3317,4986,70573,731,9046,5568,92806,20341,288565,701,8647,723,8954,590,7498,554,6905,1655,21763,2438,31514,1066,14036,2273,27875,38817,469104,1095,13473,2274,24152,6451,83040,1633,21417,2688,32612,6523,73358,5149,64166,9269,111486,301,3750,37496,514603,1081,12741,1972,25076,628,7510,2290,24346,6720,86358,6619,91990,3418,41657,5582,93004,2304,28249,6588,74135,59159,757669,5850,72812,20895,295471,76314,983707,733,9080,9860,118984,301,3750,38050,521509,1683,22112,3520,44255,1091,14350,97209,1279177
2017-01-01,-3.5,-1,-5,-5.4,5.2,-13.3,-2,-8.2,-5.7,-3,-1.6,-6.6,-3.2,-2.1,-2.1,-0.2,3,-1.2,-2.3,-0.8,4.2,-7.7,-13.2,-1.8,-5.4,-1,-6.9,-3,-1.9,-6.3,-3.2,-0.1,-2.1,-1.3,-0.2,3.1,-1.3,-2.2,0.5,0.8,-7.7,-1.6,1.7,-0.7,-7,0,-2.1,-1.1,775,11367,506,7227,221,3151,4915,74249,642,8553,4175,90017,17443,282568,626,8560,585,7762,508,7067,458,6660,1464,21423,1999,28918,928,13103,2214,28751,34781,459396,1020,13261,1721,23971,5941,81211,1592,21593,2486,32780,5551,73379,4802,63359,8221,103679,244,3460,34714,513586,923,12955,1795,24628,510,7272,1732,24105,6162,84361,6507,95842,3129,41333,4187,90235,2242,29091,5609,74076,52224,741963,5428,71919,17900,289228,69495,972982,595,7879,8729,110746,244,3460,35171,520246,1482,21697,2922,41874,951,13446,87395,1262209
2017-02-01,5.3,2.1,3.4,11.6,0.1,5.6,7.7,6.1,0.9,4.6,5.2,-1.7,-0.6,3.3,3.4,4.5,-2.3,-2.7,0.8,1.6,-0.2,1.2,5.6,6.8,4.7,-0.2,-1.9,4.6,5,-1.6,-0.9,-3.8,0.3,2.1,4.5,-2.5,-3.4,0.7,-1,-0.9,1.2,6,1.5,-0.2,-2.1,-3.8,-1.5,1.7,825,12238,566,7181,243,3258,4991,74291,752,9545,4518,94151,18336,291970,645,8736,602,8195,514,7128,494,7014,1507,22527,2157,30675,920,12879,2192,28027,34176,452584,1071,14062,1782,23927,6025,81739,1603,21388,2494,32437,5291,70591,4600,61232,7912,101539,247,3500,36399,536522,891,13152,1896,26299,568,7203,1792,24048,6268,84998,6594,95679,3246,41983,4532,94382,2225,28416,5345,71248,52512,744554,5245,69967,18830,298983,70575,989106,611,8318,8426,108667,247,3500,36893,543536,1527,22791,3047,43827,943,13230,89404,1288089
2017-03-01,3.7,-0.1,-3.3,3,-0.4,3.7,8.1,1.6,-8.5,-1.3,-2.7,7.5,9.1,0.4,0.5,-1.1,1.2,-1,2.9,2.1,-0.7,3.3,3.4,2.7,2,-3.2,-4.6,-1.3,-2.4,6.9,9,2.1,0,-0.5,-1.2,1.3,-1.2,3.1,1.8,-1.6,3.3,-2.1,2.9,-3.2,-4.3,1.9,-0.3,-0.8,987,13231,617,7833,247,3149,5296,73987,826,9836,5346,92970,20363,293064,689,8730,676,8502,487,6523,545,7271,1623,21928,2386,31152,1071,13845,2363,28387,36026,451304,1107,13766,1906,23154,6594,84275,1674,21045,2632,33019,5838,71904,4810,60505,7776,97176,279,3614,42366,530177,982,13538,2094,26997,618,7853,1917,23289,6840,87424,6970,95032,3458,42855,5360,93163,2395,28767,5910,72767,56389,744367,5499,69235,20908,300335,78392,981481,684,8599,8263,103699,279,3614,42911,537448,1645,22238,3367,44690,1092,14147,99300,1281815
2017-04-01,-12.8,-13.8,6.7,-2.3,-1.4,-2.5,-8.4,2.1,-22.8,-2.3,-4.5,4.9,-12.2,-2.7,-2.9,0.7,-2.2,-1.5,1.9,-1.1,-0.9,0.6,-2.2,-1.7,0.9,0.7,-5.5,-2.2,-4.3,4.7,-12.1,0.1,-1.4,-0.5,0.9,-2.7,0.3,1.7,-0.8,0.9,0.6,4.7,-2,0.7,-4.3,0.3,-0.6,0.2,986,12122,524,6881,266,3359,5601,72961,781,9612,6297,90854,21678,285247,610,7526,671,8293,405,5036,519,6337,1663,20942,2561,31816,1205,14530,2289,27622,36644,448727,1182,14408,1827,23325,7104,85729,1774,21237,2658,32765,5678,72128,4988,60663,7672,92966,300,3635,44596,534992,1097,13273,2168,26529,526,6902,1837,23444,7370,89088,7374,94199,3439,42377,6312,91069,2330,28122,5736,72825,58322,733974,5598,68188,22197,291584,81240,983719,681,8413,8077,98001,300,3635,45115,541329,1689,21274,3657,45090,1228,14818,103437,1275303
2017-05-01,11.1,14.4,14.6,2.1,5.6,2.7,4.1,1.1,18.9,0.2,5.8,-2.9,9.5,3.4,3.6,0,1.2,-0.2,0.1,2.2,4.6,7,2.9,3.4,4.1,-0.9,-1.4,0.2,5.6,-2.8,9.5,1.3,1.3,0.8,-0.1,0.9,-2,-0.5,2.2,1,7,2.8,11.5,-0.9,-2.6,1.3,0,-0.1,1122,12620,620,7536,328,3851,6477,77081,835,9810,7988,91059,25414,294951,745,8609,708,8520,528,5988,618,7041,1937,22158,2747,32155,1259,14104,2417,27865,38271,448783,1262,14817,1928,23106,7357,85324,1939,21450,2885,33480,6132,73079,5032,59427,7605,90595,322,3889,46910,534302,1303,14797,2384,27437,622,7561,1939,23241,7686,89175,8416,98530,3720,43290,8005,91249,2467,28463,6193,73806,63685,743734,5777,68036,26032,301991,85182,983085,721,8659,8133,96583,322,3889,47528,541342,1968,22466,4050,46952,1284,14398,111213,1285076
2017-06-01,-3,-3.8,-19.2,-2,1.7,-6.8,3.3,-1.8,-2.1,-3.6,0.3,0.2,-5.7,-1.4,-1.5,-0.2,1.4,0.6,0.2,-0.1,1.5,-2.9,-7,1.8,-1,3.8,-4.1,-3.5,0,0.2,-5.7,-5.3,-1.2,-0.8,-0.2,1.4,1.3,1.1,0.4,0.9,-2.9,0.5,1,3.7,-4.3,-5.6,-1,-0.6,1183,13033,587,7107,284,3113,7915,78366,842,9616,8982,87801,28055,290753,734,8282,687,7943,570,5861,617,6827,2011,22223,2846,31566,1272,14134,2430,28252,38512,444132,1302,14896,2015,23964,7524,86230,2049,21643,2879,33611,6004,68959,5205,60188,7378,86719,325,3778,49085,533206,1316,14939,2485,27929,589,7131,2028,24127,7808,89342,9965,100009,3720,43226,9009,88077,2482,28868,6082,69891,66567,734885,5938,68470,28672,297580,87598,977338,697,8054,7948,92580,325,3778,49703,540034,2033,22470,4162,46505,1298,14429,116270,1274918
2017-07-01,-3.6,-1.2,-2.6,2.2,-2,5.8,-1,-6.1,-1.2,3.2,1.9,-4.7,0.5,-0.3,-0.4,1.2,-1.1,-2.5,-0.9,0.2,-2.6,-5.8,5.5,-0.1,-3.6,-1.6,-1.8,3.1,1.8,-4.8,0.5,1.6,-0.7,0.1,1.2,-1,-2.7,-0.8,-0.4,-4.9,-5.8,0.6,1.8,-1.5,-1.9,2.1,-1,0.2,1136,12906,592,7140,250,3031,8156,76817,824,9825,9853,90596,28659,289819,691,8183,685,8403,487,5789,571,6582,2045,22635,2642,29643,1183,13463,2343,27969,37369,439877,1290,14988,1892,23609,7398,85516,1874,20591,2811,33489,5877,70379,5058,58587,7148,85097,311,3557,50273,539722,1291,15203,2425,27893,594,7164,1904,23744,7648,88546,10030,97407,3635,43315,9877,90848,2392,28562,5932,71041,66028,729697,5748,66770,29231,296401,87642,979600,693,8500,7635,90886,311,3557,50844,546304,2065,22878,3933,44846,1208,13741,116873,1276001
2017-08-01,-1,4.7,-1.2,2.8,-2.1,3.9,-7.4,1.7,-2.9,-4.4,1,5,2.6,-1.4,-1.4,-0.1,0.6,-1.3,-1,2.3,-1.5,0.7,3.8,-3.1,1.2,-0.6,0,-4.4,0.9,4.5,2.5,-3.9,-1.1,-0.7,-0.1,0.5,-2.2,-1,2.2,0.7,0.7,0.5,0.2,-0.5,0.2,-4,-0.9,-0.4,1113,11953,680,7323,272,2996,7884,75197,875,10097,10284,86586,29481,285706,761,8571,777,8734,510,5622,593,6515,2146,22856,2771,30136,1284,14131,2417,28100,37910,436054,1312,15062,2016,23488,7600,84643,1899,20739,2963,34226,5846,67533,4994,57306,7131,85308,334,3583,49957,539160,1323,15231,2425,27015,681,7345,2026,23613,7872,87639,9783,95936,3838,44323,10310,86863,2471,28743,5907,68268,67391,721760,5755,65877,30074,292221,87867,975214,784,8826,7641,90930,334,3583,50550,545675,2165,23074,4094,45367,1304,14358,117941,1267435
2017-09-01,2.9,3.8,-2.3,-12.4,-2.3,-1.5,-4.4,4.2,21.1,2.1,2,0,4.8,0.7,0.7,0.4,-0.2,1.7,-0.3,-1.8,-0.7,5.7,-1.4,-1.2,3.2,-1.1,0.4,2,1.9,0.1,4.8,0.9,0.5,0.5,0.4,-0.5,1.4,-0.3,1.3,4.8,5.7,1.3,1.1,-1,-0.9,0.8,0.4,0.4,1048,11425,791,7677,288,2927,6659,73505,787,8841,9935,88418,28283,287580,828,8898,824,8604,600,6807,624,6706,2167,23324,2928,31415,1294,14135,2386,27957,38091,437938,1309,15265,1982,23258,7553,84423,1791,21744,3050,34666,5993,68086,5137,58096,7127,84506,356,3787,48694,541370,1335,15391,2357,26690,793,7698,1991,23358,7841,87351,8449,95249,3837,43507,9956,88628,2447,28684,6057,68864,66374,725519,5966,66994,28907,294287,86785,979308,832,8699,7727,91313,356,3787,49318,548076,2186,23517,4263,46806,1316,14375,115692,1273595
2017-10-01,-4,7.3,5.9,11,2.2,1.2,-4.9,2.3,-14.6,2.6,0.8,-1.4,13.4,2.1,1.9,-0.4,-0.5,2.1,0,0.5,1,-5.8,1.3,-4.9,3.6,3.8,-1.2,2.6,0.7,-1.5,13.2,0.5,0.9,0.3,-0.3,-0.6,1.3,-0.2,-2.2,-2.9,-5.8,-4.9,6.4,3.7,-0.1,0.7,0.1,-0.2,1021,10867,728,8706,260,3100,6275,75130,836,9815,9397,90697,27175,293509,832,9544,766,8703,511,5813,571,6441,2253,23520,2935,32128,1233,13932,2355,27782,38459,438215,1262,14518,2099,24123,7566,84223,1743,21110,2986,33919,5994,68564,5206,58849,7360,84436,324,3567,48002,539543,1497,16383,2282,25385,729,8714,2109,24249,7826,87323,8018,96240,3822,43734,9419,90923,2419,28546,6049,69230,65633,731724,6038,68393,27745,299950,86461,977758,776,8815,7870,90249,324,3567,48572,545984,2267,23681,4432,48511,1254,14164,114206,1277708
2017-11-01,5.5,9.4,-7.5,-2.5,1.7,-0.4,8.3,2.2,20.1,-2.8,1.4,0.8,-15.2,0.3,0.4,3.8,0,3,0.3,-1.1,1.2,-4.6,-0.5,2.7,1.5,-0.6,1.2,-2.8,1.4,1,-15.2,-0.5,0.2,1.7,3.8,0.4,1.9,0.6,-0.6,-0.5,-4.6,-1.5,0,-0.5,-0.1,-0.3,0.1,2.2,997,11766,624,7384,250,2869,5876,76398,795,9566,7550,88199,24403,294299,872,10441,749,8667,588,6980,581,6795,2024,23850,2807,32829,1163,14050,2338,27889,37403,438830,1217,14294,2204,24004,7090,84729,1654,21007,2879,33705,5786,68342,5140,59984,7277,84352,287,3402,46953,560127,1463,16388,2214,26060,625,7392,2214,24115,7340,87598,7530,97405,3675,43271,7569,88394,2393,28550,5830,68872,61806,733129,6012,70425,24985,301094,84356,998957,757,8767,7865,91332,287,3402,47534,566922,2038,24021,4270,49217,1188,14309,109340,1300051
2017-12-01,3.1,-12.4,3.1,6.3,0.4,0.6,-3.7,1.3,-12.7,-0.7,1.2,2.1,0.1,-0.3,-0.2,1.5,3.9,0.8,1.5,2.3,0.9,-5.6,0.3,0,0.3,-1.3,0.3,-0.8,1.2,2.1,0.1,0.8,0.7,1.1,1.5,3,3,1.5,1.1,2.9,-5.6,3.1,-1.6,-1.3,1.4,0.7,1.4,1.4,860,11333,609,7388,239,2958,5409,76691,808,10166,5075,87551,20510,293415,737,9150,702,8717,471,6096,550,7009,1821,24133,2564,33265,1080,14341,2320,28725,36646,445021,1184,14739,2199,23693,6727,85972,1642,21626,2794,34080,5982,68823,4946,61808,7166,85530,258,3213,41065,568337,1376,16122,2043,26073,610,7401,2207,23790,6966,88930,7050,98317,3602,44246,5085,87696,2397,29655,6032,69422,57156,738435,5683,70958,21059,300423,77711,1013358,709,8794,7637,91626,258,3213,41614,575346,1835,24317,3940,49387,1101,14610,98770,1313781
2018-01-01,-4.2,0.9,12.8,-1.9,1.3,7.2,2.9,2.4,-23,-0.4,1.3,5.9,5.3,0.8,0.7,1.2,0.7,1.2,0.8,0.2,1.6,9.1,7.2,0.5,4.5,4.5,20.1,-0.3,1.4,5.5,5.1,1.1,3.8,2.7,1.2,1.3,1.3,0.4,0.9,2.7,9.1,-1.3,9,4.4,23.1,1.3,5.8,3.2,788,11659,545,7778,239,3338,5161,77668,756,9970,4148,87204,18571,295885,672,9233,709,9344,350,4691,472,6713,1664,24435,2334,34061,1095,15183,2259,29111,35829,470756,1114,14547,1829,24741,6368,86312,1644,22210,2628,34386,5320,69730,4738,62589,8347,105316,248,3504,39061,575299,1285,17572,1902,26206,545,7778,1838,24852,6607,89649,6805,99878,3384,44356,4161,87406,2322,29869,5358,70185,54400,766641,5410,71822,19043,302598,74890,1046055,715,9424,8697,110007,248,3504,39533,582012,1678,24659,3620,51633,1110,15414,93933,1348653
2018-02-01,3.6,2.7,-2.4,-6.4,-0.1,-5.7,-0.2,1.5,10.2,2.4,-1,7,-10.9,0.7,0.8,1.8,3,4.7,5.3,-0.9,0.5,-0.5,-4.7,1.5,1.7,1.7,-1.1,2.4,-1.1,7.2,-10.5,4.8,1.9,1.9,1.8,2.7,4.9,5.6,0.7,3,-0.5,2.9,2,1.8,-1.6,4.8,2.7,2.2,800,11639,542,6934,244,3258,5195,77555,731,9329,4280,89301,18859,297989,700,9484,650,8808,373,5168,491,6955,1617,24194,2435,34559,1168,16252,2337,29888,36628,483319,1142,14963,1889,25184,6741,91132,1722,22872,2660,34610,5482,73044,4936,65685,8162,103638,247,3488,39715,585549,1252,17932,1941,26602,544,6960,1897,25277,6985,94391,6916,100427,3390,43938,4293,89525,2411,30779,5525,73568,55487,781308,5636,75169,19350,304944,76343,1068868,663,8984,8534,108806,247,3488,40206,592504,1631,24385,3687,52490,1186,16519,95693,1373812
2018-03-01,-4.2,2.2,-0.5,0.2,3.9,3.6,2.3,-0.5,8.6,0.5,-0.7,-10.6,7.9,1.1,1,-1.5,-1.8,-0.8,-4.2,-1.3,2.5,0.3,3.5,2.6,-0.2,7,-2.2,0.6,-0.5,-10.4,8,-4.1,-0.8,-1.1,-1.5,-1.6,-1.2,-4.3,-1.7,-2.2,0.3,2.9,0.4,6.6,-2.7,-4.2,-2,-1.7,892,11903,585,7483,251,3242,5747,80595,771,9348,5087,89787,20858,301389,765,9688,710,9127,408,5612,503,6664,1780,24031,2603,34401,1123,14530,2431,29407,37752,473419,1227,15391,2188,26852,6811,87187,1776,22363,2701,34033,5650,69961,5156,64905,8142,100826,270,3499,46046,576915,1327,17998,2119,27294,588,7515,2204,27046,7063,90429,7523,102958,3471,43381,5108,90084,2500,30236,5702,70579,58610,774808,5921,74593,21361,308053,83797,1050334,724,9298,8549,106439,270,3499,46549,583579,1797,24260,3930,52399,1142,14799,105159,1358387
2018-04-01,1,4.8,2.7,-0.7,0.8,2.5,-0.3,-0.2,-7.8,2.9,7.1,3.1,2.4,1.9,1.9,-0.2,4.4,0.7,0.6,0.9,0.9,7.1,2.7,1.5,0.4,-8.1,-1.6,2.8,7.1,3.3,2.3,-0.3,0.7,0.3,-0.2,4.2,0.1,0.5,1.3,1.2,7.1,2.9,1.6,-8.1,-1.2,-0.2,0,-0.1,974,11863,585,7659,264,3329,6223,81226,764,9282,6365,92363,23391,307117,824,10155,768,9358,423,5177,559,6733,2041,25733,2784,34339,1238,14978,2569,30632,38852,473262,1319,15830,1975,24676,7232,87629,1895,22630,2811,34478,5563,69800,5348,64958,8239,99568,310,3749,47998,575694,1511,18277,2293,27693,588,7688,1990,24854,7496,90958,8117,103857,3575,43760,6385,92628,2647,31572,5607,70335,62243,780378,6171,75113,23950,313849,86851,1048955,785,9553,8662,104744,310,3749,48558,582427,2059,25971,4295,52616,1264,15289,110800,1362805
2018-05-01,0.5,0,0.8,5.7,-0.3,1.8,2.3,1.3,6.6,-0.5,-7.7,6.5,6.4,0.2,0.2,-0.1,-0.9,2.5,-0.5,1.1,0.3,-6.2,1.9,2,0.5,-1,-2.8,-0.4,-7.1,6.2,6.3,2.2,0,0,-0.1,-1.2,2.9,-0.5,-0.2,2.5,-6.2,1.7,-1.1,-0.6,-3.3,2.1,-0.1,-0.1,1095,12140,671,8147,286,3357,6795,81000,836,9809,8210,91942,26641,307794,881,10157,791,9525,491,5520,589,6767,2063,23757,2967,34798,1416,15946,2622,30271,40303,472821,1383,16097,2036,24517,7495,87167,2092,23201,2964,34415,5993,71273,5662,66825,8075,96285,292,3517,50411,574864,1579,18076,2477,28237,673,8169,2042,24594,7781,90524,8887,104202,3800,44224,8236,92223,2705,31273,6045,71891,66943,780615,6543,76982,27230,314561,90714,1047685,810,9731,8566,101806,292,3517,51001,581631,2100,24134,4546,52874,1440,16236,117944,1362246
2018-06-01,-7.9,0.6,5.4,-2.7,-5.4,-2.9,5.3,1.8,-3.3,2,2.8,6.8,0.1,0,-0.2,-1.8,0,-1.2,-4.7,-3,-5,-4.9,-3,3.6,0.8,-2.5,-2.1,1.9,2.8,6.6,0.1,-0.6,-1.3,-1.6,-1.8,0.4,-1.5,-5,-3.1,-3.5,-4.9,2.4,-1.3,-2.5,-2,-0.7,-2.2,-2,1135,12779,673,8155,317,3539,7707,76614,815,9548,9533,93748,29468,307735,906,10214,794,9246,510,5340,560,6231,2200,24429,3182,35427,1558,17038,2598,30380,39842,462450,1401,16479,1963,23908,7230,82767,2086,22380,2845,33336,6081,70758,5699,65833,7989,94353,288,3344,51784,564660,1567,17848,2535,29258,675,8176,1970,23990,7547,86307,9794,98994,3660,42884,9551,93935,2674,31284,6138,71431,69310,770185,6605,76047,30028,313966,91625,1027111,810,9439,8499,99693,288,3344,52343,570891,2233,24815,4749,53275,1583,17315,121653,1341076
2018-07-01,7.6,-3,0.7,1.6,0,-1.3,4,6.4,2.4,-0.5,-5.6,-4.3,8.4,0.2,0.4,-1.4,1.9,1.3,-0.7,0.6,-0.3,0.8,-0.8,1.6,4.6,0.7,-1.4,-0.2,-5.2,-4.1,8.4,-0.4,0.1,-0.5,-1.5,1.8,1.9,-0.8,0.3,-1.5,0.8,-0.3,1,0.8,-1.6,-0.2,0,-0.8,1193,13290,736,8840,296,3563,8183,76602,821,9696,10201,93314,30517,308386,837,9908,751,9125,472,5466,581,6704,2077,23054,3380,37691,1443,16303,2614,30938,39414,462469,1408,16435,1959,24091,7148,82103,2018,22053,2817,33438,5925,70608,5795,67096,7786,92857,294,3372,51724,556155,1526,18033,2601,29724,738,8860,1965,24159,7443,85667,10201,98655,3638,43134,10242,93740,2692,31884,5969,71128,69931,770855,6631,77005,31098,315090,91138,1018624,769,9361,8258,98322,294,3372,52305,562859,2116,23519,4905,55724,1469,16602,122236,1333714
2018-08-01,-4.1,6.6,-1.5,-2,5.5,-0.3,-5.6,-3.1,-11.2,1.9,1.9,-1.1,3.6,1.7,1.6,-1.6,1.4,2.4,-0.7,1.1,4.1,3.9,-0.2,-2.8,-2.6,-2,-1.6,1.8,1.9,-0.6,3.6,5.1,1.1,-0.1,-1.6,0.2,1.7,-0.6,2,-0.8,3.9,-0.5,-1.4,-3,-1,4.9,0.6,-0.6,1149,12541,843,9159,317,3510,8411,80823,831,9502,11209,95123,32169,313595,940,10564,809,9095,441,4853,587,6431,2201,23488,3361,36517,1467,16124,2670,31002,40429,465371,1446,16358,2000,23378,7277,81585,1996,21871,2944,34106,6464,74102,5965,68269,7660,91931,326,3505,50873,547261,1549,17783,2595,28898,845,9180,2025,23677,7593,85095,10407,102694,3775,43608,11241,95472,2781,32328,6520,74774,72598,778965,6906,78833,32756,320025,91302,1012631,828,9339,8101,96785,326,3505,51460,553691,2245,23977,4910,54300,1500,16502,124058,1332656
