"date","S42SMSM144SCEN","S423SMM144SCEN","S4231SM144SCEN","S4232SM144SCEN","S4233SM144SCEN","S42343M144SCEN","S4235SM144SCEN","S4236SM144SCEN","S4237SM144SCEN","S4238SM144SCEN","S4239SM144SCEN","S4241SM144SCEN","S4242SM144SCEN","S4243SM144SCEN","S4244SM144SCEN","S4245SM144SCEN","S4246SM144SCEN","S4247SM144SCEN","S4248SM144SCEN","S4249SM144SCEN","I42IMSM144SCEN","I4231IM144SCEN","I4232IM144SCEN","I4233IM144SCEN","I4234IM144SCEN","I42343M144SCEN","I4235IM144SCEN","I4236IM144SCEN","I4237IM144SCEN","I4238IM144SCEN","I4239IM144SCEN","I4241IM144SCEN","I4242IM144SCEN","I4243IM144SCEN","I4244IM144SCEN","I4245IM144SCEN","I4246IM144SCEN","I4247IM144SCEN","I4248IM144SCEN","I4249IM144SCEN","R42IRSM163SCEN","R423IRM163SCEN","R4231IM163SCEN","R4232IM163SCEN","R4233IM163SCEN","R4234IM163SCEN","R42343M163SCEN","R4235IM163SCEN","R4236IM163SCEN","R4237IM163SCEN","R4238IM163SCEN","R4239IM163SCEN","R424IRM163SCEN","R4241IM163SCEN","R4242IM163SCEN","R4243IM163SCEN","R4244IM163SCEN","R4245IM163SCEN","R4246IM163SCEN","R4247IM163SCEN","R4248IM163SCEN","R4249IM163SCEN"
2007-07-01,349584,173504,27577,5795,10341,16811,13673,28479,9290,27575,18631,7582,29165,11681,39385,11946,8337,42718,8713,16553,409001,40479,9131,13742,32098,12444,25182,33746,18265,64307,24407,7292,29485,19605,24635,13916,8997,13923,10749,19042,1.17,1.51,1.47,1.58,1.33,1,0.74,1.84,1.18,1.97,2.33,1.31,0.84,0.96,1.01,1.68,0.63,1.16,1.08,0.33,1.23,1.15
2007-08-01,352921,176199,28249,5553,10301,16861,13792,28861,9478,27505,19978,7585,29424,12037,39315,13093,8312,41805,8636,16515,410305,41392,9122,13780,32324,12538,24689,33928,18209,64377,24275,7215,29869,19829,24366,15070,8771,13430,10545,19114,1.16,1.49,1.47,1.64,1.34,1,0.74,1.79,1.18,1.92,2.34,1.22,0.84,0.95,1.02,1.65,0.62,1.15,1.06,0.32,1.22,1.16
2007-09-01,356044,176172,29162,5572,10135,16519,13012,29687,9469,28336,18822,7537,28634,11887,39818,13651,8750,43591,8791,17213,413220,41793,9112,13728,32348,12649,24424,33772,18335,64817,24624,7207,29570,19421,24400,16408,8834,14218,10936,19273,1.16,1.49,1.43,1.64,1.35,1.01,0.77,1.88,1.14,1.94,2.29,1.31,0.84,0.96,1.03,1.63,0.61,1.2,1.01,0.33,1.24,1.12
2007-10-01,361845,177383,28980,5748,10043,17153,13767,29999,9507,28191,18729,7574,29593,11373,40245,13016,9196,46693,8984,17788,414517,41087,9014,13843,32002,12351,24267,33940,18355,65389,24853,7234,29836,19398,24428,16665,8701,14881,10842,19782,1.15,1.48,1.42,1.57,1.38,0.99,0.72,1.76,1.13,1.93,2.32,1.33,0.82,0.96,1.01,1.71,0.61,1.28,0.95,0.32,1.21,1.11
2007-11-01,368444,178627,28830,5682,10101,17515,13857,30466,9364,28200,19639,7573,30033,11920,40206,13902,9138,49926,8867,18252,419393,41828,9064,13857,32119,12332,23939,34698,18426,65862,24706,7231,30167,19380,24590,17616,9064,15862,10821,20163,1.14,1.48,1.45,1.6,1.37,0.99,0.7,1.73,1.14,1.97,2.34,1.26,0.82,0.95,1,1.63,0.61,1.27,0.99,0.32,1.22,1.1
2007-12-01,365878,174347,27477,5552,10042,16932,13670,29338,9216,28183,18709,7619,30374,11605,41042,14219,9135,50559,9059,17919,424608,42960,8971,13897,32234,12361,24516,34859,18490,66209,24522,7170,30892,19187,24839,17971,9235,17378,10800,20478,1.16,1.53,1.56,1.62,1.38,1,0.73,1.79,1.19,2.01,2.35,1.31,0.82,0.94,1.02,1.65,0.61,1.26,1.01,0.34,1.19,1.14
2008-01-01,375053,179018,28460,5708,9846,16437,14135,30288,9347,28764,20399,7570,30462,11911,40910,17219,9063,52468,8911,17521,430050,43766,9221,13970,32584,12526,24770,35295,18341,66951,25402,7242,30840,19516,24894,19297,9250,16656,11002,21053,1.15,1.51,1.54,1.62,1.42,1.02,0.76,1.75,1.17,1.96,2.33,1.25,0.81,0.96,1.01,1.64,0.61,1.12,1.02,0.32,1.23,1.2
2008-02-01,375184,176820,27197,5595,9758,16740,14072,29490,9098,28846,20487,7545,30996,11272,40341,16166,9437,56463,8701,17443,435084,44408,9375,13700,32872,12464,25450,35456,18302,67541,25546,7356,31183,19823,24477,20378,9517,17037,11143,21520,1.16,1.54,1.63,1.68,1.4,1.02,0.74,1.81,1.2,2.01,2.34,1.25,0.82,0.97,1.01,1.76,0.61,1.26,1.01,0.3,1.28,1.23
2008-03-01,378509,180506,28520,5571,9592,16775,14402,29962,9254,29287,21587,7550,30662,11309,40162,18054,9437,54037,8956,17836,435769,43968,9264,13334,33346,12927,25736,35790,18252,67898,25818,7621,31528,20265,24712,20046,9706,15357,11099,22029,1.15,1.51,1.54,1.66,1.39,1.03,0.77,1.79,1.19,1.97,2.32,1.2,0.82,1.01,1.03,1.79,0.62,1.11,1.03,0.28,1.24,1.24
2008-04-01,385877,184017,28304,5711,10019,16579,14696,31479,9296,29280,23113,7769,31021,11715,40285,16899,9356,57790,9095,17930,442854,45859,9320,13395,33288,12862,26831,36203,18216,68314,26094,7374,31739,19888,25055,20860,9919,16983,10972,22544,1.15,1.51,1.62,1.63,1.34,1.04,0.78,1.83,1.15,1.96,2.33,1.13,0.82,0.95,1.02,1.7,0.62,1.23,1.06,0.29,1.21,1.26
2008-05-01,392439,184595,28333,5530,9845,16524,15320,31809,9283,29893,22733,7679,30995,12107,40612,17356,9809,61393,9102,18791,445537,45251,9178,13712,34026,13237,27729,36453,18329,67792,26964,7241,31898,19888,25144,21093,9932,16461,11254,23192,1.14,1.51,1.6,1.66,1.39,1.07,0.8,1.81,1.15,1.97,2.27,1.19,0.8,0.94,1.03,1.64,0.62,1.22,1.01,0.27,1.24,1.23
2008-06-01,402309,186494,26276,5574,9933,17150,15501,32016,9364,31240,23886,7608,31402,11364,40360,17441,10176,69275,9170,19019,451817,45540,9176,13862,33691,12870,29082,36868,18261,67091,26966,7463,31844,19932,25310,23420,9917,18525,11289,23580,1.12,1.5,1.73,1.65,1.4,1.03,0.75,1.88,1.15,1.95,2.15,1.13,0.79,0.98,1.01,1.75,0.63,1.34,0.97,0.27,1.23,1.24
2008-07-01,399528,184843,26157,5619,9879,16229,15923,32404,9453,29490,23998,7838,31820,12154,40240,18672,10370,65115,9194,19282,457532,45812,9286,14013,33699,12923,29704,36874,18546,68873,27539,7575,33048,19804,25653,21798,10513,19562,11428,23805,1.15,1.54,1.75,1.65,1.42,1.06,0.8,1.87,1.14,1.96,2.34,1.15,0.81,0.97,1.04,1.63,0.64,1.17,1.01,0.3,1.24,1.23
2008-08-01,392813,182009,24880,5608,9399,16715,16451,31480,8873,29794,23402,7942,31567,11875,40479,17692,10475,62245,9164,19365,461501,46590,9223,14057,33972,13132,30859,37436,18681,69253,27777,7550,33647,19584,26274,21120,10623,19367,11467,24021,1.17,1.58,1.87,1.64,1.5,1.06,0.79,1.88,1.19,2.11,2.32,1.19,0.82,0.95,1.07,1.65,0.65,1.19,1.01,0.31,1.25,1.24
2008-09-01,383710,178558,25735,5705,9358,17546,15957,31374,8962,29563,19364,7486,31791,11840,40496,16243,9721,59116,9337,19122,460392,46754,9095,13982,33898,12963,30851,38151,18748,70258,27848,7650,32698,20173,26263,18666,10558,18643,11661,24495,1.2,1.62,1.82,1.59,1.49,1.04,0.74,1.93,1.22,2.09,2.38,1.44,0.83,1.02,1.03,1.7,0.65,1.15,1.09,0.32,1.25,1.28
2008-10-01,365550,170049,24488,5148,9255,16024,15857,30304,8792,29695,15461,7581,32112,10938,40523,14969,9825,52203,9186,18164,454011,46127,9149,13807,34102,13076,30972,38751,18582,69852,26971,7742,32687,20492,26557,16201,10384,15368,11828,24439,1.24,1.7,1.88,1.78,1.49,1.1,0.82,1.95,1.28,2.11,2.35,1.74,0.85,1.02,1.02,1.87,0.66,1.08,1.06,0.29,1.29,1.35
2008-11-01,333694,159083,22265,5093,8474,15247,14409,27553,8299,28756,14479,7263,30609,10562,40936,13781,9182,35652,9029,17597,450680,46402,9162,13409,33611,12960,30833,38089,18436,70366,26823,7668,32479,20398,26188,15832,10044,14561,11899,24480,1.35,1.8,2.08,1.8,1.58,1.13,0.85,2.14,1.38,2.22,2.45,1.85,0.94,1.06,1.06,1.93,0.64,1.15,1.09,0.41,1.32,1.39
2008-12-01,322614,153621,20399,4904,7925,15590,13398,28822,8268,26304,13737,7091,31185,10269,40803,13218,8214,31764,9025,17424,445864,47461,8994,13176,32814,12264,28761,37160,17981,71170,26335,7592,32087,20845,26289,15410,10023,13990,12006,23770,1.38,1.85,2.33,1.83,1.66,1.1,0.79,2.15,1.29,2.17,2.71,1.92,0.96,1.07,1.03,2.03,0.64,1.17,1.22,0.44,1.33,1.36
2009-01-01,312300,143919,19366,4644,7585,13839,11293,27848,7967,23900,13110,6883,32021,10347,40902,13144,7574,30541,9486,17483,441099,46027,8739,12849,31986,11574,28454,36358,17901,72566,25540,7521,32056,20867,26083,15294,9526,14235,11787,23310,1.41,1.95,2.38,1.88,1.69,1.13,0.84,2.52,1.31,2.25,3.04,1.95,0.95,1.09,1,2.02,0.64,1.16,1.26,0.47,1.24,1.33
2009-02-01,316272,147928,19804,4742,7746,14407,11077,28793,8116,24116,14714,6921,32311,10830,40610,13541,7457,30068,9219,17387,433032,42591,8541,12474,31737,11460,27600,35468,17519,71525,25419,7336,33236,20910,25707,14039,9419,14443,11747,23321,1.37,1.84,2.15,1.8,1.61,1.1,0.8,2.49,1.23,2.16,2.97,1.73,0.95,1.06,1.03,1.93,0.63,1.04,1.26,0.48,1.27,1.34
2009-03-01,304686,141249,19892,4555,7330,14854,9880,26151,7695,24128,12654,6856,31784,10877,40109,12713,6993,27732,9059,17314,424627,40925,8381,12016,30807,11150,25020,34421,17483,71178,24797,7186,32506,20530,25082,15367,8980,15114,11961,22873,1.39,1.88,2.06,1.84,1.64,1.06,0.75,2.53,1.32,2.27,2.95,1.96,0.98,1.05,1.02,1.89,0.63,1.21,1.28,0.55,1.32,1.32
2009-04-01,306545,138882,19101,4562,7218,14108,9282,27780,7336,23487,11447,6892,32195,10549,39683,14020,7105,30743,9171,17305,418521,39383,8114,11504,30513,10983,23516,33769,17420,70365,24595,7201,32621,20222,25390,15820,8683,15063,11864,22478,1.37,1.87,2.06,1.78,1.59,1.06,0.78,2.53,1.22,2.37,3,2.15,0.95,1.04,1.01,1.92,0.64,1.13,1.22,0.49,1.29,1.3
2009-05-01,310088,139650,19645,4461,7176,14371,8456,27872,7415,22853,12988,6910,32681,10304,39760,14061,7274,32833,9114,17501,413218,38512,7988,11124,29870,10627,22347,32781,17100,69343,24568,7029,32484,19883,24897,17301,8478,15666,11647,22200,1.33,1.82,1.96,1.79,1.55,1.04,0.74,2.64,1.18,2.31,3.03,1.89,0.94,1.02,0.99,1.93,0.63,1.23,1.17,0.48,1.28,1.27
2009-06-01,313918,141621,21462,4429,7152,14720,8546,26780,7355,22778,14251,6933,31366,10156,39370,14336,7240,36487,8926,17483,407640,37559,7888,10808,29372,10576,21104,32275,16982,68357,25065,6848,32244,19428,24690,15852,8525,16565,11809,22269,1.3,1.76,1.75,1.78,1.51,1.02,0.72,2.47,1.21,2.31,3,1.76,0.92,0.99,1.03,1.91,0.63,1.11,1.18,0.45,1.32,1.27
2009-07-01,318198,143991,21683,4528,7201,14921,8726,27842,7490,22512,14744,6811,32473,10432,38973,14189,7380,37385,9150,17414,401744,36805,7710,10693,29097,10365,20307,31820,16743,66726,25627,6936,32033,18979,24347,14681,8521,16310,11502,22907,1.26,1.71,1.7,1.7,1.48,0.99,0.69,2.33,1.14,2.24,2.96,1.74,0.9,1.02,0.99,1.82,0.62,1.03,1.15,0.44,1.26,1.32
2009-08-01,321673,146241,22712,4505,7191,14944,8932,28374,7357,22592,15372,6974,32608,10483,38771,13113,7459,39913,9105,17006,396763,36164,7629,10564,28652,10152,19740,31376,16420,65599,24997,6959,32296,18442,23927,14121,8392,17566,11568,22351,1.23,1.65,1.59,1.69,1.47,0.98,0.68,2.21,1.11,2.23,2.9,1.63,0.89,1,0.99,1.76,0.62,1.08,1.13,0.44,1.27,1.31
2009-09-01,323683,147674,22628,4588,7131,15553,9050,28162,7505,23224,15878,6961,33533,10556,38913,12758,7544,40068,9011,16665,392188,36431,7635,10527,29060,10459,19097,31491,16159,64345,24199,6870,32306,18094,24182,12418,8456,17497,11267,22154,1.21,1.62,1.61,1.66,1.48,0.98,0.67,2.11,1.12,2.15,2.77,1.52,0.87,0.99,0.96,1.71,0.62,0.97,1.12,0.44,1.25,1.33
2009-10-01,327429,149102,23632,4457,6852,15739,9258,29424,7544,21629,16172,7014,34105,10478,39270,13354,7543,41354,8743,16466,393626,37375,7579,10528,29116,10538,19097,31403,16092,63500,24119,6798,32960,17773,24146,13239,8278,18134,11329,22160,1.2,1.6,1.58,1.7,1.54,0.97,0.67,2.06,1.07,2.13,2.94,1.49,0.87,0.97,0.97,1.7,0.61,0.99,1.1,0.44,1.3,1.35
2009-11-01,336201,151744,23920,4420,6991,16468,9390,30173,7392,22348,16476,6952,33628,10373,39260,16363,7689,44456,8958,16778,399680,37373,7518,10596,29450,10864,19433,31462,15987,62153,24343,6897,33306,17683,24386,17769,8341,19603,11398,21982,1.19,1.57,1.56,1.7,1.52,0.96,0.66,2.07,1.04,2.16,2.78,1.48,0.87,0.99,0.99,1.7,0.62,1.09,1.08,0.44,1.27,1.31
2009-12-01,338825,153488,23950,4558,6708,17107,9485,29644,7397,22814,17455,6894,33303,10956,39193,16067,8064,44866,8969,17025,398140,36707,7587,10487,30489,11743,19161,31966,15915,60924,23400,6878,33169,17242,24678,17335,8375,20498,11183,22146,1.18,1.54,1.53,1.66,1.56,0.97,0.69,2.02,1.08,2.15,2.67,1.34,0.87,1,1,1.57,0.63,1.08,1.04,0.46,1.25,1.3
2010-01-01,342338,154803,24090,4611,6764,17283,9966,29645,7754,22462,17769,7094,33452,10704,40041,15440,8241,46249,8959,17355,398305,36964,7550,10550,30158,11528,19958,32073,15848,60389,22784,6880,33421,17491,24569,16403,8549,20931,11361,22426,1.16,1.53,1.53,1.64,1.56,0.95,0.67,2,1.08,2.04,2.69,1.28,0.86,0.97,1,1.63,0.61,1.06,1.04,0.45,1.27,1.29
2010-02-01,347773,157838,25047,4713,6628,17081,10124,31231,7672,23288,17523,7118,33392,11098,40125,15610,8334,47814,9068,17376,399950,37350,7540,10725,30147,11770,20116,32263,15826,60294,23805,6939,33524,17677,25186,15798,8774,20552,11239,22195,1.15,1.51,1.49,1.6,1.62,0.95,0.69,1.99,1.03,2.06,2.59,1.36,0.85,0.97,1,1.59,0.63,1.01,1.05,0.43,1.24,1.28
2010-03-01,353097,160575,24774,4731,7451,17413,10690,31226,7622,23863,18314,7152,34286,11136,40748,15156,8358,48779,9363,17544,402438,38022,7550,10785,30831,12246,20816,32835,15814,59883,24504,6942,33675,17581,25066,14897,8718,20993,11022,22504,1.14,1.5,1.53,1.6,1.45,0.97,0.7,1.95,1.05,2.07,2.51,1.34,0.84,0.97,0.98,1.58,0.62,0.98,1.04,0.43,1.18,1.28
