"date","PI","W209RC1","A576RC1","A132RC1","B202RC1","B040RC1M027SBEA","A041RC1","B042RC1","A045RC1","A048RC1","PIROA","PII","PDI","PCTR","A063RC1","W823RC1","W825RC1","B931RC1","A061RC1","W055RC1","DSPI","A068RC1","PCE","B069RC1","W875RX1","PMSAVE","PSAVERT","A229RC0","POPTHM"
1968-04-01,716.2,519,461.4,367.1,94.3,37.9,72.6,11.2,61.3,20.1,86.8,63.7,23.2,55.9,53.2,24.7,2.1,2.6,38.2,80.5,635.7,557.8,544,11.8,3486.1,78,12.3,3174,200285
1968-05-01,722.6,524.3,466.2,371,95.2,38.3,73.2,11.2,62,20.1,87.7,64.2,23.4,55.8,53.1,24.9,2.1,2.7,38.5,81.9,640.7,563.7,549.8,11.9,3507.5,77,12,3196,200449
1968-06-01,728.3,528.7,470.1,374,96.1,38.7,73.7,11.3,62.5,20.1,88.4,64.8,23.5,56.1,53.3,24.9,2.1,2.8,38.6,82.6,645.6,570.3,556.3,12,3524.5,75.4,11.7,3218,200621
1968-07-01,735,533.5,474.5,376.4,98.1,39,74.5,11.6,62.9,20.2,89.1,65.3,23.8,56.6,53.8,25.2,2.2,2.8,38.9,88.7,646.3,577.5,563.2,12.2,3546,68.8,10.7,3219,200802
1968-08-01,741.4,537.6,478.1,379.3,98.8,39.4,75,11.8,63.2,20.2,90,66,24,57.7,54.8,25.4,2.2,2.9,39.1,91.6,649.8,581.4,567,12.3,3559.3,68.3,10.5,3233,200997
1968-09-01,747.4,542.4,482.4,383.1,99.3,39.8,75.4,11.9,63.4,20.2,90.9,66.8,24.1,57.8,54.8,25.6,2.3,2.9,39.2,95.3,652.1,582.8,568.2,12.4,3577.9,69.3,10.6,3241,201193
1968-10-01,752,545.9,485.6,386,99.5,40,75.5,12,63.4,20,91.7,67.5,24.2,58.3,55.3,25.5,2.2,3,39.4,94.7,657.3,586.3,571.6,12.6,3583.1,71,10.8,3264,201378
1968-11-01,758,550.8,489.9,389.8,100,40.4,75.4,12,63.4,20,92.8,68.4,24.3,58.7,55.7,25.7,2.2,3,39.8,96,662,591.5,576.7,12.7,3599.5,70.5,10.6,3285,201544
1968-12-01,762.6,554.3,492.8,392.3,100.6,40.8,75.6,12,63.7,20,93.6,69.5,24,59.1,56,25.7,2.2,3.1,39.9,96.9,665.7,591.5,576.5,12.9,3614.1,74.2,11.1,3300,201691
1969-01-01,766.3,558.5,495.3,394.7,100.6,41.2,75.2,11.5,63.8,20.2,95.2,71.3,23.9,59.8,56.6,25.8,2.3,3.2,42.7,99.2,667.1,598.6,583.5,13.1,3615,68.5,10.3,3305,201821
1969-02-01,771.8,561.9,498.2,396.9,101.3,41.6,75.7,11.5,64.2,20.2,96.2,72.3,23.9,60.6,57.4,26,2.3,3.3,42.9,102.9,668.9,604,588.7,13.2,3630,64.9,9.7,3312,201952
1969-03-01,779,567.9,503.7,401.7,102,42,75.9,11.7,64.2,20.2,97.2,73.2,24,60.9,57.6,26,2.3,3.3,43.2,105.7,673.3,604.3,588.9,13.4,3647.9,68.9,10.2,3332,202092
1969-04-01,784.3,571.8,507,404.8,102.2,42.4,76.7,12.3,64.4,20.3,97.7,73.7,24,61.2,57.9,26.1,2.3,3.3,43.4,109,675.3,609.7,593.9,13.6,3657,65.5,9.7,3339,202246
1969-05-01,790.5,576.6,511.3,408.2,103.1,42.8,77.2,12.6,64.6,20.3,98.5,74.5,24,61.6,58.2,26.2,2.2,3.4,43.7,104.8,685.7,616.3,600.3,13.7,3671.7,69.4,10.1,3388,202419
1969-06-01,797.1,581.7,515.9,411.8,104.1,43.2,77.5,12.8,64.7,20.3,99.8,75.3,24.4,61.8,58.4,26.5,2.1,3.4,44,103.2,693.9,617,600.9,13.9,3686,76.9,11.1,3425,202592
1969-07-01,805,588.5,522,414.8,107.2,43.6,77.6,12.9,64.7,20.4,100.4,76.2,24.2,62.4,59.1,26.5,2.3,3.4,44.4,103.2,701.8,618.9,602.7,14,3706.2,82.9,11.8,3461,202777
1969-08-01,812.2,593.8,526.8,418.6,108.2,44,78.2,13.2,65.1,20.4,101.4,77.2,24.3,63,59.6,26.6,2.4,3.4,44.6,104.1,708.1,626.3,609.9,14.1,3729.3,81.7,11.5,3488,202984
1969-09-01,817.7,598,530.5,421.4,109.1,44.4,78.1,13.4,64.7,20.4,102.7,78.3,24.4,63.3,60,26.6,2.3,3.4,44.9,105.1,712.6,629.8,613.2,14.2,3739.3,82.8,11.6,3507,203196
1969-10-01,822,601.4,533.4,424.5,108.8,44.7,77.5,14,63.5,20.4,103.9,79.5,24.5,63.9,60.6,26.7,2.4,3.4,45.1,105.3,716.7,635.2,618.5,14.4,3744.8,81.5,11.4,3524,203401
1969-11-01,826.4,604.9,536.4,426.6,109.8,45.1,77.1,14.2,63,20.4,105,80.5,24.5,64.2,60.9,26.7,2.5,3.3,45.3,105.3,721,637.3,620.5,14.5,3748.8,83.7,11.6,3542,203588
1969-12-01,831.9,608.5,539.6,428.7,110.9,45.4,77.3,14.1,63.2,20.4,106.2,81.4,24.8,64.9,61.6,26.8,2.6,3.3,45.4,106.2,725.7,639.7,622.8,14.6,3755.4,85.9,11.8,3561,203762
1970-01-01,836.4,611.4,542,428.9,113.1,45.8,77,13.8,63.2,20.4,108.2,83.5,24.7,65.3,62.1,27,2.7,3.2,45.9,104.2,732.1,645.9,628.7,14.7,3761.7,86.3,11.8,3590,203929
1970-02-01,841.8,614.6,544.8,430.5,114.3,46.2,77.3,13.5,63.8,20.4,109.1,84.6,24.5,66.3,63.1,27.1,3,3.1,45.9,104.4,737.4,651.2,634,14.7,3768.4,86.1,11.7,3613,204082
1970-03-01,847.1,618.8,548.5,432.9,115.6,46.6,77,13.3,63.7,20.4,110.3,85.9,24.4,66.7,63.7,27.2,2.9,3.1,46.2,105.1,742,649.6,632.3,14.8,3782.6,92.4,12.4,3633,204246
1970-04-01,859.9,617.4,546.7,431.1,115.6,46.9,76.6,12.5,64.2,20.2,111.6,87.3,24.3,80.2,77.2,39.5,3.5,3,46.2,106.1,753.8,653.5,636,14.9,3760.3,100.3,13.3,3686,204504
1970-05-01,857.7,619.9,548.7,432.1,116.6,47.3,76.9,12.3,64.6,20.2,113.1,88.8,24.3,73.8,70.9,31.5,4.1,3,46.3,104.5,753.1,660,642.4,14.9,3768.2,93.2,12.4,3679,204719
1970-06-01,862.6,623.4,551.8,434.5,117.3,47.7,76.6,12.4,64.3,20.2,114.4,90.2,24.2,74.2,71.3,31.5,4.1,2.9,46.3,105.9,756.6,663.9,646.3,15,3780.4,92.7,12.3,3692,204941
1970-07-01,870.6,627,554.9,437.1,117.8,48.1,78,13.1,64.9,20.9,116.3,92.1,24.2,75.1,72.2,31.7,4.3,2.9,46.8,100.4,770.2,666.2,648.5,15.1,3800.4,104,13.5,3754,205174
1970-08-01,875.1,629,556.6,438.3,118.3,48.5,78.4,13.2,65.3,20.9,117.5,93.3,24.2,76,73.1,32,4.5,2.8,46.7,100.4,774.6,670.7,652.9,15.2,3807.9,103.9,13.4,3771,205418
1970-09-01,878.4,628.6,555.7,436.9,118.9,48.9,79,13.2,65.8,20.9,118.7,94.4,24.3,77.9,75.1,32.1,4.8,2.8,46.6,101.1,777.3,677,659.1,15.3,3797.3,100.3,12.9,3779,205664
1970-10-01,879.7,627.1,554,435.1,118.9,49.3,78.6,12.6,66.1,21.2,119.4,95,24.4,79.8,77.1,32.3,5.1,2.8,46.4,101.1,778.6,676.3,658.3,15.4,3775.7,102.3,13.1,3781,205906
1970-11-01,882.3,628.7,555.1,435.4,119.7,49.8,78.9,12.5,66.4,21.2,120.3,95.8,24.5,79.6,76.8,32.1,5.7,2.8,46.4,101.8,780.5,674.6,656.6,15.5,3774.2,105.8,13.6,3786,206131
1970-12-01,889.2,634.3,560,439.4,120.6,50.3,79.3,12.4,66.8,21.2,120.3,96.5,23.8,80.9,78.2,32.5,5.4,2.7,46.7,101.7,787.5,683.8,665.6,15.6,3783.9,103.7,13.2,3816,206352
1971-01-01,898.8,644.5,567.7,444.7,123,50.8,80.2,13,67.2,21.1,122.4,97.2,25.2,81,78.3,32.6,5.4,2.7,50.3,97.5,801.3,694.5,676.1,15.7,3820.4,106.8,13.3,3879,206567
1971-02-01,903.2,647.8,570.4,446.5,123.9,51.3,79.8,13.1,66.7,21.1,122.8,97.8,25.1,82.1,79.5,32.8,5.8,2.7,50.4,98.5,804.7,697.9,679.4,15.8,3824.3,106.8,13.3,3892,206762
1971-03-01,909,651.4,573.4,448.7,124.7,51.9,81,13.2,67.8,21.1,123.1,98.3,24.8,83,80.3,33,6,2.7,50.6,99,810,700.6,682,15.9,3834.9,109.4,13.5,3914,206960
1971-04-01,915,655,576.4,451.6,124.8,52.3,82.1,13.2,68.9,21.7,123.6,98.7,24.9,83.5,80.8,33.1,6.2,2.7,50.8,100.2,814.9,707.5,688.8,16.1,3845.5,107.3,13.2,3933,207163
1971-05-01,922.4,660.8,581.5,455.9,125.6,52.9,82.9,13.3,69.6,21.7,124.2,99.3,24.9,84,81.3,33.3,6.3,2.7,51.1,100.8,821.6,710.1,691.1,16.2,3861.2,111.5,13.6,3962,207361
1971-06-01,943.8,663.6,583.5,457,126.5,53.6,83.6,13.3,70.3,21.7,124.8,99.8,25.1,101.3,98.7,49.7,6.4,2.6,51.2,101.2,842.6,718.9,699.8,16.3,3862.9,123.8,14.7,4060,207562
1971-07-01,934.8,665.7,585.1,457.9,127.2,54.2,84,12.9,71.1,22,125.5,100.4,25.1,88.7,86.1,37,6.2,2.7,51.1,101.7,833.2,718.2,698.9,16.4,3867.8,115,13.8,4010,207771
1971-08-01,940.8,670.3,589.1,461,128.1,54.8,84.5,12.9,71.6,22,126.1,100.9,25.2,89,86.3,37.2,6.3,2.7,51.3,102.3,838.5,724.4,704.9,16.6,3882.4,114.1,13.6,4031,207998
1971-09-01,947.7,674.3,592.2,463.4,128.8,55.5,85.2,13.1,72.1,22,126.6,101.5,25.2,91,88.3,37.4,6.5,2.7,51.5,103,844.7,732.6,713,16.7,3899.5,112.1,13.3,4057,208230
1971-10-01,951.8,676.6,593.8,465,128.8,56.2,87,14.2,72.8,22.5,127.1,101.8,25.3,90.2,87.5,37.4,6.4,2.7,51.5,103.1,848.8,735.7,715.8,16.9,3915.4,113.1,13.3,4072,208450
1971-11-01,958.6,680.1,596.5,467,129.5,56.9,88.2,14.2,73.9,22.5,127.9,102.4,25.4,91.7,89,37.8,6.4,2.8,51.7,106.1,852.5,741,720.9,17.1,3931.5,111.5,13.1,4086,208648
1971-12-01,967.4,689.9,605,474.5,130.5,57.7,88.5,14.2,74.2,22.5,127.2,103.1,24.1,91.8,89,38,6.3,2.8,52.4,107.2,860.2,748.6,728.4,17.2,3955.5,111.6,13,4119,208829
1972-01-01,976.1,700.8,612,478.8,133.2,58.5,87.8,12.9,74.9,23.1,130.1,104,26.1,91.9,89.1,38.2,5.7,2.9,57.5,116.7,859.4,751.8,731.5,17.3,3977.9,107.6,12.5,4112,208989
1972-02-01,987.9,709.5,619.4,485.2,134.2,59.3,87.4,13,74.4,23.1,131,104.8,26.2,95.3,92.4,38.3,6.7,2.9,58.4,119.9,868,756.6,736.2,17.4,4000.3,111.4,12.8,4150,209137
1972-03-01,995.6,714.8,624,488.9,135.1,60,88.5,13.5,75,23.1,131.8,105.8,26.1,95.8,92.9,38.4,7.3,3,58.5,122.7,872.9,769.8,749.2,17.6,4026.4,103.1,11.8,4170,209299
1972-04-01,998.5,718.4,627,492.3,134.7,60.5,91.3,14.9,76.4,20.2,132.8,106.7,26.2,94.4,91.4,38.5,7.2,3,58.6,124.6,873.9,773.4,752.5,17.7,4039.4,100.5,11.5,4172,209466
1972-05-01,1004.9,722.1,630,494.4,135.6,61.1,92.2,15.4,76.7,20.2,134.2,107.7,26.5,95.1,92,38.7,6.9,3,58.8,122.7,882.2,779,758,17.9,4056.3,103.2,11.7,4208,209635
1972-06-01,1009.2,726.9,634.1,497.4,136.7,61.6,90.5,15.9,74.5,20.2,135.4,108.8,26.6,95.2,92.1,39,6.5,3.1,59,122.9,886.4,782.7,761.6,18,4068.6,103.6,11.7,4225,209811
1972-07-01,1019,728.9,636,498.8,137.3,61.9,93,16,77,23.9,137.1,110.1,27,95.8,92.6,39.2,6.3,3.1,59.6,123,896,791.2,769.9,18.1,4095.1,104.8,11.7,4267,209986
1972-08-01,1031.4,736,642.5,504.1,138.5,62.3,96.1,17.1,79.1,23.9,138.5,111.3,27.1,96.2,93,39.2,5.8,3.2,59.3,124.4,907,797.7,776.3,18.2,4136.1,109.3,12,4315,210177
1972-09-01,1040,742.3,648.4,508.8,139.6,62.6,97.4,18.5,79,23.9,139.7,112.5,27.2,96.1,92.9,39.5,5.2,3.2,59.5,125.4,914.6,802.6,781.1,18.3,4155.8,112,12.2,4347,210379
1972-10-01,1065.1,752.6,658.1,515.8,142.3,62.8,103.2,21.5,81.7,23.8,141.4,114,27.5,104.2,100.9,47.2,5.1,3.3,60,126.6,938.6,816.5,794.9,18.3,4226.3,122,13,4457,210568
1972-11-01,1079.2,758.4,663.5,520.2,143.3,63,106.5,22.6,83.9,23.8,142.8,115.2,27.6,108.2,104.9,47.5,5,3.3,60.4,127.3,951.8,822.2,800.5,18.4,4257.6,129.7,13.6,4517,210739
1972-12-01,1086.6,765.3,670.2,526,144.3,63.1,107.2,23,84.2,23.8,144.3,116.3,28,106.8,103.4,47.7,4.9,3.3,60.7,127.5,959.2,828,806.1,18.6,4282.8,131.2,13.7,4548,210903
1973-01-01,1085.6,777.8,676.1,531.9,144.2,63.2,104.4,21.1,83.3,23.5,145,117,28,108,104.4,48.4,4.7,3.5,73.2,128.5,957.1,838.3,816.5,18.8,4260,118.8,12.4,4535,211053
1973-02-01,1095.3,786.4,684.3,539.3,145.1,63.3,103.8,21.5,82.3,23.5,146.6,118.2,28.4,108.8,105.1,49.1,4.5,3.6,73.7,126,969.3,847.8,825.8,19,4276.3,121.5,12.5,4590,211187
1973-03-01,1104.4,792,689.6,543.7,145.9,63.4,104.2,22.7,81.5,23.5,148.3,119.5,28.7,110.4,106.7,49.7,4.5,3.7,74,124.7,979.7,854.9,832.8,19.1,4278.1,124.8,12.7,4636,211337
1973-04-01,1114.7,797.8,695.1,548.7,146.4,63.5,107.8,26.2,81.6,23.3,149.8,120.7,29.1,110.3,106.5,50,4.4,3.8,74.4,126.4,988.3,858,835.7,19.3,4291,130.3,13.2,4673,211499
1973-05-01,1125.1,802.9,699.8,552.6,147.2,63.7,110.1,27.7,82.4,23.3,151.5,122.3,29.2,112.1,108.2,50.4,4.5,3.9,74.7,130.1,995,864.1,841.6,19.4,4306.7,130.9,13.2,4701,211662
1973-06-01,1134.7,809,705.6,557.7,147.9,63.9,111.9,28.8,83.1,23.3,153.6,124,29.6,112,108,50.6,4.4,3.9,75.1,131,1003.7,866.9,844.3,19.6,4323.3,136.8,13.6,4738,211828
1973-07-01,1142.2,815.5,711.7,562.8,148.8,64,111.9,27.7,84.2,22.3,156.5,126.6,29.9,111.7,107.7,50.8,4.4,4,75.7,132.4,1009.8,876.9,854.1,19.7,4340.2,132.9,13.2,4763,212001
1973-08-01,1152,819.3,715.1,565.5,149.6,64.3,113.7,29.5,84.3,22.3,158.9,128.4,30.5,113.7,109.7,51.1,4.5,4.1,76,133.8,1018.1,876.2,853.3,19.8,4322.8,141.9,13.9,4798,212191
1973-09-01,1163.4,826.5,721.8,571.4,150.3,64.6,115.7,31.2,84.5,22.3,160.8,130.1,30.7,114.5,110.4,51.7,4.6,4.1,76.5,136,1027.4,892.3,869.2,20,4349.8,135.1,13.1,4837,212382
1973-10-01,1180.2,834.2,728.5,576,152.4,64.9,121.8,37.4,84.4,23.3,162.4,131.4,30.9,115.6,111.4,51.5,4.8,4.2,77,137.9,1042.3,892.6,868.2,20.1,4390,149.7,14.4,4904,212555
1973-11-01,1192.6,843,736.6,583.2,153.4,65.2,123,38.1,84.9,23.3,164.3,133.1,31.2,116.8,112.5,52.2,4.8,4.2,77.7,140.1,1052.5,901.4,876.9,20.2,4400.2,151.1,14.4,4948,212710
1973-12-01,1199.2,847.9,740.9,586.6,154.4,65.7,121.8,36.9,84.9,23.3,167,134.7,32.3,117,112.8,52.3,4.7,4.2,77.9,141.9,1057.3,901.2,876.6,20.2,4389.8,156,14.8,4967,212859
1974-01-01,1200.4,853.3,743.8,589.3,154.5,66,117.3,31.6,85.7,23.5,168.3,136.1,32.2,120.8,116.4,52.4,5.5,4.3,82.8,140.7,1059.6,907.9,884.5,20.1,4337.8,151.7,14.3,4975,213003
1974-02-01,1207.1,858.6,748.5,592.8,155.6,66.5,115.8,28.6,87.2,23.5,170.3,137.9,32.4,121.9,117.6,52.4,5.9,4.3,83.1,143.2,1063.9,913.1,889.7,20.1,4309.8,150.8,14.2,4991,213143
1974-03-01,1213.1,863.1,752.2,595.5,156.7,67.2,114.1,25.6,88.5,23.5,172.7,139.8,32.9,122.9,118.6,52.6,6.2,4.3,83.4,144.5,1068.6,925,901.4,20.2,4280,143.6,13.4,5010,213286
1974-04-01,1220.9,868.6,756.7,599.6,157.1,67.8,109.5,21.4,88.1,22.9,175.3,142.3,33,128.5,124.1,56.6,6.6,4.4,83.9,145.6,1075.3,934.5,910.8,20.4,4258.9,140.8,13.1,5038,213437
1974-05-01,1234.1,879.3,766.1,607.9,158.2,68.7,108.8,19.7,89.1,22.9,177.7,144.4,33.3,130.2,125.7,56.9,6.8,4.5,84.8,149.2,1084.8,946.4,922.4,20.5,4261.7,138.5,12.8,5079,213600
1974-06-01,1243.7,887.6,773.1,613.9,159.2,69.6,107.6,19.1,88.5,22.9,180,146.4,33.6,131,126.3,57.3,6.7,4.6,85.4,151.9,1091.8,952.2,928,20.7,4259.9,139.6,12.8,5107,213770
1974-07-01,1257.8,892.7,776.9,616.8,160.2,70.6,110.2,20.9,89.3,23.3,181.8,148.2,33.5,136,131.3,59.6,6.8,4.7,86.1,153.8,1104.1,962.4,937.9,21,4263.2,141.7,12.8,5160,213948
1974-08-01,1268.8,900,783,621.7,161.3,71.8,111.1,21.5,89.6,23.3,183.8,150.3,33.4,136.9,132.1,59.9,7,4.9,86.3,154.8,1114.1,979.5,954.8,21.2,4257.1,134.6,12.1,5202,214144
1974-09-01,1280.7,907.9,789.4,627,162.4,73,111.7,22.1,89.6,23.3,186.1,152.4,33.6,138.4,133.4,60,7,5,86.7,156.2,1124.5,979.9,955.1,21.4,4251.9,144.5,12.9,5246,214349
1974-10-01,1294,915.6,795.5,629.9,165.6,74.4,113,23.8,89.2,23,188.4,154.9,33.6,141.1,135.9,60.7,7.8,5.2,87.2,157.8,1136.2,984.2,959.2,21.4,4261.1,152.1,13.4,5296,214538
1974-11-01,1296,911.8,790.7,623.8,166.9,75.9,113.4,23.9,89.5,23,190.5,157,33.5,143.5,138.2,61.2,8.5,5.4,86.3,157.3,1138.6,981.4,956.2,21.7,4227.7,157.2,13.8,5303,214704
1974-12-01,1305.4,914.1,791.4,623.1,168.3,77.5,114,23.3,90.7,23,192.3,159.1,33.2,148.2,143.1,61.8,9.6,5.1,86.2,157.7,1147.8,987.4,961.8,22,4212.1,160.3,14,5342,214857
1975-01-01,1312.3,917.5,792.5,623.5,169,79.1,113.6,20.4,93.2,22.7,194.9,161.8,33,151.6,145.9,61.6,12,5.8,87.9,158.1,1154.2,1001.9,975.6,22.7,4199.1,152.3,13.2,5368,214998
1975-02-01,1318.8,916.7,790.3,619.8,170.5,80.8,113.1,19.6,93.5,22.7,196.5,163.6,32.9,157.2,151.1,62.1,14,6.2,87.4,157.7,1161.1,1016,989.4,23,4179.8,145.1,12.5,5397,215132
1975-03-01,1324.2,920.9,792.9,620.9,172.1,82.3,111.5,19.2,92.3,22.7,197.8,165,32.8,158.8,152.4,62.3,16.5,6.5,87.5,158.2,1166,1017.5,990.6,23.2,4179.7,148.6,12.7,5416,215276
1975-04-01,1330.3,922.6,793.3,620.3,173,83.6,112.8,19.6,93.2,22.4,197.6,164.8,32.7,162.4,155.5,62.4,18.8,6.9,87.5,139,1191.4,1021.7,995,23.1,4174.8,169.6,14.2,5530,215438
1975-05-01,1343.8,931.7,800.8,626.3,174.5,84.8,114.3,20,94.3,22.4,198.5,165.9,32.6,165,158.1,63.2,19.6,6.9,88.1,78.7,1265.1,1045.8,1018.9,23.2,4196.9,219.3,17.3,5867,215646
1975-06-01,1375.8,939.2,806.9,631,175.9,86,115.9,20.8,95.1,22.4,199.5,167,32.6,187.2,180.3,63.1,19.8,6.9,88.5,145.6,1230.2,1053.8,1026.8,23.3,4205.5,176.4,14.3,5699,215871
1975-07-01,1372.3,944.6,811.2,634.5,176.7,86.9,119.2,23,96.2,22.2,201.1,168.5,32.5,174,167,68.5,21.2,7,88.9,150.6,1221.6,1067.2,1039.8,23.5,4203.8,154.4,12.6,5654,216084
1975-08-01,1388.5,958.4,823.6,645.7,177.9,87.7,120.5,23.9,96.6,22.2,202.4,169.7,32.7,174.9,167.8,69.3,20.1,7.1,89.9,153.4,1235.1,1074.5,1047,23.6,4239.3,160.5,13,5710,216294
1975-09-01,1398.7,965,829.1,650.3,178.9,88.4,122.4,24.4,97.9,22.2,204,170.8,33.2,175.6,168.4,69.2,19.3,7.1,90.5,154.4,1244.2,1082.5,1054.8,23.7,4251.4,161.7,13,5747,216490
1975-10-01,1413.4,974.8,837.9,656.7,181.2,89,124.3,25,99.3,21.9,205.7,172.3,33.4,177.9,170.7,69.7,19.2,7.2,91.2,156.7,1256.7,1088.7,1060.9,23.8,4269.7,168,13.4,5800,216679
1975-11-01,1422.4,983.8,846.2,664,182.2,89.5,125.3,24.5,100.7,21.9,207,173.2,33.8,176.3,169,69.4,18.7,7.2,91.8,158.6,1263.8,1103.6,1075.8,23.8,4279,160.2,12.7,5828,216851
1975-12-01,1432.3,991.5,853.2,670,183.2,89.8,126,23.5,102.5,21.9,206.7,173.9,32.7,178.8,171.5,69.9,18.7,7.2,92.5,160.3,1272,1119.8,1092.1,23.7,4280.8,152.2,12,5862,217013
1976-01-01,1447.2,1008,865.1,681.4,183.8,90.1,125.3,20.7,104.6,21.9,208.7,173.5,35.2,181.9,174.8,71.1,18.3,7.1,98.5,162,1285.2,1134.6,1107.1,23.2,4304.3,150.6,11.7,5918,217172
1976-02-01,1457.5,1015.4,872,687.2,184.8,90.3,126.4,19.3,107,21.7,210.8,174.3,36.5,182.2,175.1,70.8,17.2,7.1,99,162.7,1294.9,1135.1,1107.7,23.1,4332.6,159.8,12.3,5959,217315
1976-03-01,1463.6,1020.7,876.6,690.8,185.8,90.8,127.6,18.2,109.3,21.3,212.1,175.4,36.7,181.2,174.2,71,17.5,7,99.4,162.8,1300.7,1142.3,1114.9,23.1,4350,158.5,12.2,5982,217455
1976-04-01,1472.5,1028.6,883.5,697.1,186.4,91.4,127.9,17.6,110.3,20.8,214.9,177.6,37.3,180.3,173.3,71.2,16.7,7,99.9,167.1,1305.4,1152.9,1125.4,23.2,4373.4,152.5,11.7,5999,217607
1976-05-01,1481.2,1037,890.9,703.6,187.3,92.1,128.3,17,111.4,20.4,217.2,179,38.2,178.9,171.9,71.1,16,7,100.6,169.6,1311.7,1150.3,1122.7,23.3,4386.8,161.4,12.3,6023,217773
1976-06-01,1489.9,1040.9,893.8,705.6,188.2,93,129.7,16.5,113.1,20.2,219,180.4,38.6,180.9,174,72,16.1,6.9,100.8,171.3,1318.7,1168.2,1140.5,23.4,4389.9,150.5,11.4,6050,217948
1976-07-01,1506.7,1049.1,900.6,712.1,188.6,93.9,131.6,16.3,115.4,20.1,220.9,181.5,39.3,186.6,179.8,76.8,16.3,6.8,101.6,173.8,1332.9,1177.5,1149.6,23.5,4404.9,155.5,11.7,6111,218134
1976-08-01,1519.3,1059.5,909.6,720.2,189.5,95,132.4,16.1,116.4,20,222.8,182.9,39.9,186.7,180.1,76.9,16.2,6.7,102.3,176.3,1343,1186,1158,23.6,4422,157,11.7,6151,218337
1976-09-01,1529.2,1066.5,915.1,724.7,190.4,96.2,134,16,118,19.9,224.6,184.2,40.4,186.9,180.4,77.3,15.8,6.5,102.7,178.3,1350.8,1197.1,1168.8,23.8,4429.1,153.8,11.4,6181,218542
1976-10-01,1536.7,1073.2,920.5,727.4,193,97.6,133.7,16.3,117.4,19.7,226.6,185.5,41.1,186.3,180,78.1,15.2,6.3,102.8,181.1,1355.5,1205.2,1176.8,23.8,4432.8,150.4,11.1,6197,218739
1976-11-01,1557.2,1085.9,931,736.9,194.1,99.1,137.1,16.3,120.8,19.2,229.4,187.5,41.9,189.5,183.4,78.9,15.5,6.1,103.9,183.2,1374,1217.6,1189,24.1,4469.4,156.3,11.4,6276,218920
1976-12-01,1570.7,1095.3,938.4,743.2,195.1,100.8,137.8,16.3,121.5,18.4,233,190.6,42.4,190.7,184.8,78.9,15.8,5.9,104.5,183.8,1386.9,1240.5,1211.5,24.4,4484.5,146.4,10.6,6330,219093
1977-01-01,1572.2,1100.2,939.3,743.7,195.6,102.5,138.2,16.3,121.8,17.1,235.4,193.4,42,189.4,183.7,79.1,15.4,5.7,108.2,180,1392.2,1244.6,1215,24.9,4467.5,147.6,10.6,6349,219262
1977-02-01,1589.6,1114,950.8,754,196.7,104.2,138.5,16,122.5,16.3,239.2,196.5,42.6,191,185.6,79.2,15.1,5.4,109.4,198.9,1390.7,1261.3,1231.3,25.3,4483.6,129.4,9.3,6338,219424
1977-03-01,1604.7,1125.6,960.1,762.2,197.9,105.9,139.1,15.5,123.6,15.9,241.8,198.6,43.2,192.5,187.2,79.3,16,5.2,110.3,187.4,1417.2,1268.7,1238.3,25.6,4504.6,148.6,10.5,6454,219594
1977-04-01,1620.9,1137.1,969.8,771.5,198.3,107.3,140.6,14.8,125.8,16.3,244.6,201,43.6,193.4,188.3,80.4,13.8,5.1,111.1,193.3,1427.7,1277.9,1247.3,25.8,4527.2,149.7,10.5,6496,219772
1977-05-01,1633.2,1151.1,981.7,782.1,199.6,108.8,141,14.1,126.9,16.4,246,202.5,43.5,190.9,185.9,80.2,13.3,5,112.2,198.1,1435.2,1288,1257.1,26.1,4551,147.1,10.3,6525,219953
1977-06-01,1644.9,1162.6,991.2,790.2,201,110.3,140,13.4,126.6,16.3,249.1,204.6,44.6,189.9,185,80.5,12.8,4.9,113,195.7,1449.2,1294.9,1263.6,26.4,4565.4,154.3,10.6,6583,220143
1977-07-01,1662.6,1172.7,999.7,797.5,202.1,111.6,140.9,10.7,130.2,15.9,252.3,207.1,45.3,194.5,189.7,85.9,12,4.9,113.8,196.5,1466.1,1312,1280.5,26.7,4582.7,154.1,10.5,6654,220349
1977-08-01,1676.9,1180.1,1005.6,801.9,203.7,112.9,142,11.1,130.9,15.6,255.4,209.9,45.6,197.9,193,86,12.2,4.8,114.1,198,1478.9,1317.5,1285.7,27,4595.6,161.4,10.9,6705,220573
1977-09-01,1693.7,1193.6,1017.2,812.1,205.2,114.2,144.1,13.5,130.7,15.3,258.6,212.6,45.9,197.3,192.4,86.9,11.5,4.9,115.1,201.2,1492.6,1326.8,1294.5,27.3,4632.4,165.8,11.1,6760,220796
1977-10-01,1716.3,1208.7,1030.7,822,208.7,115.3,150.6,20.2,130.4,15,262.4,216.1,46.3,195.7,190.8,86.1,12,4.9,116.2,205.9,1510.4,1343.9,1311.4,27.6,4685.3,166.4,11,6834,221007
1977-11-01,1739.8,1218.1,1038.5,828.2,210.3,116.5,157.1,22.8,134.3,15,265.5,218.7,46.8,200.9,195.9,87.8,11.9,5,116.8,208.6,1531.2,1359.9,1327,28,4714.6,171.3,11.2,6922,221206
